,Unnamed: 0,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
675,675,Hip To Be Square,Huey Lewis & The News,Fore!,1986-01-01,False,648BMGrt98kUbLo24A4vgj,spotify:track:648BMGrt98kUbLo24A4vgj,0.6679999999999999,0.779,9,-11.089,1,0.0325,0.0025,0.00034700000000000003,0.139,0.963,140.873,audio_features,245467,4
676,676,Waiting for a Star to Fall,Boy Meets Girl,80s 100 Hits,2010-02-26,False,5suJZTE8SpSmR4zMqxLg3V,spotify:track:5suJZTE8SpSmR4zMqxLg3V,0.6559999999999999,0.7340000000000001,3,-10.25,1,0.027999999999999997,0.0896,9.990000000000002e-05,0.301,0.591,116.24600000000001,audio_features,266213,4
677,677,Golden Brown,The Stranglers,La Folie,1981,False,2AX5E86cn9n2dgioZEjirI,spotify:track:2AX5E86cn9n2dgioZEjirI,0.562,0.38299999999999995,6,-15.474,1,0.0304,0.14300000000000002,0.124,0.138,0.599,93.764,audio_features,206760,3
678,678,Chain Reaction,Diana Ross,Love And Life: The Very Best Of Diana Ross,2001-10-24,False,2S9lDlH0ZLVwpJiRQUdLJE,spotify:track:2S9lDlH0ZLVwpJiRQUdLJE,0.794,0.55,11,-12.988,1,0.0367,0.155,0.000271,0.113,0.7440000000000001,127.736,audio_features,230533,4
679,679,Gold,Spandau Ballet,Spandau Ballet ''The Story'' The Very Best of (Deluxe),2014-10-10,False,0UYit2SshaoGD45cp21LEI,spotify:track:0UYit2SshaoGD45cp21LEI,0.711,0.74,10,-7.776,0,0.036000000000000004,0.261,0.0114,0.10400000000000001,0.638,143.047,audio_features,231480,4
680,680,Loco in Acapulco,Four Tops,Indestructible,1988-02-14,False,7gfAYm7X5HMSuKcO4dy8Wi,spotify:track:7gfAYm7X5HMSuKcO4dy8Wi,0.818,0.705,4,-9.609,1,0.0329,0.413,0.0,0.0269,0.965,123.436,audio_features,274067,4
681,681,Friday I'm In Love,The Cure,Wish,1992-01-01,False,4QlzkaRHtU8gAdwqjWmO8n,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,audio_features,215160,4
682,682,Tender,Blur,13,1998-03-15,False,42cxPm9jgbaxIVN77XA1m6,spotify:track:42cxPm9jgbaxIVN77XA1m6,0.5870000000000001,0.5660000000000001,9,-9.932,1,0.0276,0.47,0.0,0.0644,0.529,76.054,audio_features,461947,4
683,683,Common People,Pulp,Different Class / Deluxe Edition,1995-10-30,False,0LEoCPq4QlV2h41Fm5ENJ3,spotify:track:0LEoCPq4QlV2h41Fm5ENJ3,0.319,0.8390000000000001,0,-7.341,1,0.0404,0.00596,7.99e-05,0.0764,0.5379999999999999,144.938,audio_features,350373,4
684,684,Movin' on Up,Primal Scream,Dirty Hits - Limited Edition,2003,False,4vb5W8R6XHysd5oKSNUx8j,spotify:track:4vb5W8R6XHysd5oKSNUx8j,0.525,0.9209999999999999,5,-5.7,1,0.0361,0.102,0.0011099999999999999,0.07,0.493,94.274,audio_features,224587,4
685,685,The Boy With the Arab Strap,Belle & Sebastian,The Boy With the Arab Strap,1998-09-07,False,5GPPI3rnZDptLYRN4vTUoZ,spotify:track:5GPPI3rnZDptLYRN4vTUoZ,0.5770000000000001,0.828,7,-9.805,1,0.0556,0.358,0.013000000000000001,0.0683,0.706,142.365,audio_features,314067,4
686,686,Karma Police,Radiohead,OK Computer,1997-05-28,False,3SVAN3BRByDmHOhKyIDxfC,spotify:track:3SVAN3BRByDmHOhKyIDxfC,0.36,0.505,7,-9.129,1,0.026000000000000002,0.0626,9.22e-05,0.172,0.317,74.807,audio_features,264067,4
687,687,1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,False,5QLHGv0DfpeXLNFo7SFEy1,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,0.765,0.7879999999999999,3,-9.896,1,0.0332,0.0166,0.588,0.0513,0.9640000000000001,126.87899999999999,audio_features,266200,4
688,688,Motorcycle Emptiness,Manic Street Preachers,Forever Delayed,2002-10-28,False,5ibELGcXGqX5x9TWFeNPxY,spotify:track:5ibELGcXGqX5x9TWFeNPxY,0.522,0.799,4,-3.641,1,0.0301,8.38e-06,0.0659,0.174,0.196,112.448,audio_features,305707,4
689,689,Loaded - Edit,Primal Scream,Dirty Hits - Limited Edition,2003,False,6CInKVeUjxZYpTLd177d0S,spotify:track:6CInKVeUjxZYpTLd177d0S,0.67,0.716,8,-8.097000000000001,1,0.0656,0.00031800000000000003,0.47700000000000004,0.107,0.777,91.13600000000001,audio_features,273240,4
690,690,Babies,Pulp,His 'N' Hers,1994-04-18,False,1pUNeXXcmAJOyK6TiVL49n,spotify:track:1pUNeXXcmAJOyK6TiVL49n,0.299,0.818,2,-7.942,1,0.0649,0.113,2.46e-06,0.0827,0.604,156.19299999999998,audio_features,244827,4
691,691,Creep,Radiohead,Pablo Honey,1993-02-22,True,6b2oQwSGFkzsMtQruIWm2p,spotify:track:6b2oQwSGFkzsMtQruIWm2p,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.00014099999999999998,0.129,0.10400000000000001,91.84100000000001,audio_features,238640,4
692,692,Love Spreads,The Stone Roses,Second Coming,1994-12-05,False,1vW6lAtewJNs7oezT8wDQd,spotify:track:1vW6lAtewJNs7oezT8wDQd,0.41700000000000004,0.877,2,-8.422,1,0.0495,0.0025800000000000003,0.00165,0.39799999999999996,0.593,91.57799999999999,audio_features,347093,4
693,693,The Only One I Know,The Charlatans,Some Friendly,1990-10-08,False,17hdos7cv1vAvcfoTU4Pym,spotify:track:17hdos7cv1vAvcfoTU4Pym,0.5429999999999999,0.5720000000000001,5,-13.124,1,0.0317,0.0685,0.00119,0.0823,0.5329999999999999,113.31200000000001,audio_features,238120,4
694,694,Grace,Jeff Buckley,Grace (Legacy Edition),1994,False,113VT0dXCsqDAAfe8JQ2xm,spotify:track:113VT0dXCsqDAAfe8JQ2xm,0.546,0.865,2,-5.704,1,0.0455,0.113,3.0799999999999996e-05,0.24600000000000002,0.239,128.014,audio_features,322147,4
695,695,Something Changed,Pulp,Different Class,1995-10-30,False,05FgZdqxXg40X0WG8MmWMA,spotify:track:05FgZdqxXg40X0WG8MmWMA,0.537,0.675,7,-8.332,1,0.0309,0.0226,0.0188,0.355,0.384,120.54299999999999,audio_features,198573,4
696,696,Slight Return,The Bluetones,The Bluetones Collection,2008-01-01,False,3ATIyi8OsM5ciO0CDd2iCs,spotify:track:3ATIyi8OsM5ciO0CDd2iCs,0.426,0.878,2,-8.274,1,0.0388,0.0237,0.000118,0.17300000000000001,0.65,102.818,audio_features,200413,4
697,697,Just,Radiohead,The Bends,1995-03-28,False,4SE81CrzH0qPA8KHqM9Syz,spotify:track:4SE81CrzH0qPA8KHqM9Syz,0.29100000000000004,0.767,7,-6.912999999999999,0,0.0862,0.000401,0.0119,0.0763,0.358,175.699,audio_features,234800,4
698,698,Beetlebum - 2012 Remaster,Blur,Blur [Special Edition],1997-02-10,False,4OHVCeQYPncEwZOtNAJZZx,spotify:track:4OHVCeQYPncEwZOtNAJZZx,0.542,0.626,0,-7.105,1,0.0242,0.0789,0.000508,0.27699999999999997,0.813,89.734,audio_features,305213,4
699,699,There She Goes,The La's,The La's,1990,False,4c6vZqYHFur11FbWATIJ9P,spotify:track:4c6vZqYHFur11FbWATIJ9P,0.5329999999999999,0.7609999999999999,7,-10.632,1,0.0298,0.013000000000000001,0.8290000000000001,0.207,0.917,122.777,audio_features,162187,4
700,700,Do You Remember The First Time?,Pulp,His 'N' Hers,1994-04-18,False,3rhITD3Q7qlOMCebBTHL8N,spotify:track:3rhITD3Q7qlOMCebBTHL8N,0.401,0.879,7,-7.011,0,0.0508,0.0418,0.0,0.187,0.212,131.901,audio_features,262573,4
701,701,Man On The Moon,R.E.M.,Automatic For The People,1992-01-01,False,4jLv3tDBu8ww2R07DvL12s,spotify:track:4jLv3tDBu8ww2R07DvL12s,0.667,0.6990000000000001,7,-7.574,1,0.026000000000000002,0.42,0.000442,0.201,0.655,118.56700000000001,audio_features,314173,4
702,702,Where Is My Mind?,Pixies,Surfer Rosa (Remastered),1988,False,6mcxQ1Y3uQRU0IHsvdNLH1,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,audio_features,236973,4
703,703,The Universal,Blur,Blur: The Best Of,2000-10-23,False,0qmCWYu7hOvriyuqXfPw7I,spotify:track:0qmCWYu7hOvriyuqXfPw7I,0.317,0.5710000000000001,9,-7.669,1,0.0283,0.158,2.95e-06,0.0848,0.23399999999999999,163.036,audio_features,240120,3
704,704,Regret - 2015 Remaster,New Order,Republic,1993-05-03,False,1UVll7jjUlqSGxCZ6uXVaD,spotify:track:1UVll7jjUlqSGxCZ6uXVaD,0.506,0.9309999999999999,5,-5.635,1,0.0305,0.00146,0.0227,0.27,0.865,129.56799999999998,audio_features,248973,4
705,705,Bitter Sweet Symphony,The Verve,Urban Hymns,1997-09-29,False,5yEPxDjbbzUzyauGtnmVEC,spotify:track:5yEPxDjbbzUzyauGtnmVEC,0.389,0.889,9,-6.546,1,0.0442,0.0415,0.0,0.46299999999999997,0.524,171.12099999999998,audio_features,358427,4
706,706,Dry The Rain (Remaster),The Beta Band,Dry the Rain (Remaster),2018-07-27,False,3soLwFvqNYT90pZHSZhmK2,spotify:track:3soLwFvqNYT90pZHSZhmK2,0.593,0.693,4,-8.576,1,0.0305,0.0283,0.084,0.172,0.7490000000000001,150.489,audio_features,363538,4
707,707,Live Forever,Oasis,Definitely Maybe,1994-08-29,False,0ZyrgDl8C0Cq9Gt3nPxqvd,spotify:track:0ZyrgDl8C0Cq9Gt3nPxqvd,0.263,0.778,9,-5.417999999999999,0,0.0334,1.23e-05,7.64e-06,0.375,0.203,90.512,audio_features,276867,4
708,708,Disco 2000,Pulp,Different Class,1995-10-30,False,2aC8wwfrM0YeTAzzk8hxqC,spotify:track:2aC8wwfrM0YeTAzzk8hxqC,0.565,0.902,7,-7.579,0,0.0725,0.0132,0.0,0.0561,0.544,133.11,audio_features,273573,4
709,709,Laid,James,James: The Best Of,1998-01-01,False,3PJqVKBvamWgzODoRwqZGm,spotify:track:3PJqVKBvamWgzODoRwqZGm,0.488,0.968,0,-5.705,1,0.0375,0.0207,0.000124,0.14800000000000002,0.584,116.223,audio_features,156867,4
710,710,Goddess On A Hiway - Remastered,Mercury Rev,Deserter's Songs,1998,False,1ddq4weEupa9Mh4SH1ruIY,spotify:track:1ddq4weEupa9Mh4SH1ruIY,0.467,0.7609999999999999,9,-5.893,1,0.0386,0.0186,1.25e-06,0.0666,0.257,145.241,audio_features,225333,4
711,711,Into My Arms,Nick Cave & The Bad Seeds,The Boatman's Call (Remastered),1997-03-03,False,0dDDB5Y0USPabzqBmajLJr,spotify:track:0dDDB5Y0USPabzqBmajLJr,0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.21899999999999997,94.163,audio_features,256120,4
712,712,Linger,The Cranberries,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",1993-03-01,False,1aLNpg2kKvUncflV8xE5AA,spotify:track:1aLNpg2kKvUncflV8xE5AA,0.43799999999999994,0.428,7,-14.860999999999999,1,0.0263,0.0841,4.6299999999999994e-05,0.138,0.209,94.86399999999999,audio_features,274760,4
713,713,No Surprises,Radiohead,OK Computer,1997-05-28,False,1bSpwPhAxZwlR2enJJsv7U,spotify:track:1bSpwPhAxZwlR2enJJsv7U,0.255,0.39299999999999996,5,-10.654000000000002,1,0.0278,0.0577,0.00361,0.113,0.11800000000000001,76.426,audio_features,229120,4
714,714,The First Of The Gang To Die,Morrissey,You Are The Quarry,2004-01-01,False,5zflsn7VI8qyvzrowMoTgF,spotify:track:5zflsn7VI8qyvzrowMoTgF,0.5329999999999999,0.915,11,-4.2410000000000005,1,0.0365,0.0117,0.0,0.122,0.813,134.297,audio_features,218587,4
715,715,Waltz #2 (XO),Elliott Smith,XO,1998-01-01,False,5AMrnF761nziCWUfjBgRUI,spotify:track:5AMrnF761nziCWUfjBgRUI,0.633,0.49,10,-7.667999999999999,1,0.0255,0.395,6.92e-05,0.0886,0.66,132.178,audio_features,280107,3
716,716,Chasing Rainbows,Shed Seven,Let It Ride,1998-01-01,False,5l6ab2amq8jjuNqaxFsVrl,spotify:track:5l6ab2amq8jjuNqaxFsVrl,0.20199999999999999,0.853,4,-6.3260000000000005,1,0.0475,0.0245,9.499999999999999e-05,0.14300000000000002,0.37,100.625,audio_features,265133,4
717,717,Novocaine For The Soul,Eels,Beautiful Freak,1996-01-01,True,4uPi47C1WcnhIbvCx4zCu6,spotify:track:4uPi47C1WcnhIbvCx4zCu6,0.409,0.7170000000000001,6,-7.75,1,0.0395,0.0005780000000000001,0.0632,0.0827,0.311,169.21200000000002,audio_features,188693,4
718,718,No Rain,Blind Melon,Blind Melon,1992-01-01,False,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,0.389,0.47600000000000003,9,-9.342,1,0.0316,0.619,5.0900000000000004e-05,0.255,0.5660000000000001,148.11700000000002,audio_features,217107,4
719,719,Race For The Prize,The Flaming Lips,The Soft Bulletin,1999-05-17,False,0XczuPchMUnMpsLvHOsg9Y,spotify:track:0XczuPchMUnMpsLvHOsg9Y,0.37,0.946,0,-3.8489999999999998,1,0.0765,0.000206,0.0204,0.315,0.387,130.556,audio_features,258333,4
720,720,The Drugs Don't Work,The Verve,Urban Hymns,1997-09-29,False,2KArbNRAnfGcnZ1gSYhVy5,spotify:track:2KArbNRAnfGcnZ1gSYhVy5,0.44,0.498,0,-9.788,1,0.0264,0.22899999999999998,0.0,0.17300000000000001,0.157,77.368,audio_features,305067,4
721,721,A Letter To Elise,The Cure,Wish,1992-01-01,False,7mEGddVRDdESAibWOnbXoA,spotify:track:7mEGddVRDdESAibWOnbXoA,0.528,0.594,9,-13.595999999999998,1,0.0314,0.14400000000000002,0.00175,0.165,0.725,150.225,audio_features,312240,4
722,722,Let Forever Be,The Chemical Brothers,Surrender,1999-01-01,False,3m1JFLpKLYgMi1jf6Bu16P,spotify:track:3m1JFLpKLYgMi1jf6Bu16P,0.252,0.872,8,-3.752,1,0.0777,0.00912,8.79e-06,0.109,0.39899999999999997,126.93799999999999,audio_features,236360,4
723,723,Alright,Supergrass,I Should Coco,1995-05-15,False,5xC8uOesnn0udeXAYlAnoY,spotify:track:5xC8uOesnn0udeXAYlAnoY,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.19899999999999998,0.299,0.701,145.92,audio_features,180880,4
724,724,End of a Century - 2012 Remaster,Blur,Parklife,1994-04-25,False,4em17FyyrOE8Miw8rJwJhn,spotify:track:4em17FyyrOE8Miw8rJwJhn,0.446,0.6859999999999999,7,-7.348,1,0.0303,0.21100000000000002,0.0,0.205,0.493,80.571,audio_features,165840,4
725,725,Corpses In Their Mouths,Ian Brown,Unfinished Monkey Business,1998,False,3kkDPzmtGVHhmedF3v9k7v,spotify:track:3kkDPzmtGVHhmedF3v9k7v,0.779,0.529,10,-12.243,0,0.0382,0.00557,0.0943,0.11,0.917,108.804,audio_features,249267,4
726,726,Girl From Mars,Ash,The Best Of Ash (Remastered Version),1995-07-31,False,1JYs5OOgeW1jAOaiiLlJdx,spotify:track:1JYs5OOgeW1jAOaiiLlJdx,0.23600000000000002,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.47700000000000004,154.336,audio_features,213533,4
727,727,Beautiful Ones (Remastered),Suede,Coming Up (Remastered),1996-09-03,False,0RxWeRjUUQqGUxOYn5gniE,spotify:track:0RxWeRjUUQqGUxOYn5gniE,0.536,0.985,8,-4.982,0,0.0395,0.0489,0.0,0.369,0.826,99.08200000000001,audio_features,230867,4
728,728,Alive,Pearl Jam,Ten,1991-08-27,False,1L94M3KIu7QluZe63g64rv,spotify:track:1L94M3KIu7QluZe63g64rv,0.284,0.875,11,-6.069,0,0.0422,0.007520000000000001,0.00046100000000000004,0.402,0.595,75.009,audio_features,340907,4
729,729,Parklife,Blur,Blur: The Best Of,2000-10-23,False,3mqRLlD9j92BBv1ueFhJ1l,spotify:track:3mqRLlD9j92BBv1ueFhJ1l,0.634,0.877,4,-6.905,1,0.0607,0.152,0.0,0.32799999999999996,0.7490000000000001,138.388,audio_features,187040,4
730,730,Loser,Beck,Mellow Gold,1994-03-01,False,5PntSbMHC1ud6Vvl8x56qd,spotify:track:5PntSbMHC1ud6Vvl8x56qd,0.654,0.611,2,-10.45,1,0.11900000000000001,0.0337,0.000178,0.405,0.7859999999999999,85.387,audio_features,235000,4
731,731,Mrs. Robinson - Remastered,The Lemonheads,It's A Shame About Ray (Expanded Edition),1992,False,5EugXICXL06waHgP4iTI58,spotify:track:5EugXICXL06waHgP4iTI58,0.495,0.9359999999999999,4,-7.196000000000001,0,0.0401,0.0111,0.000709,0.276,0.8370000000000001,107.39399999999999,audio_features,224480,4
732,732,The Wild Ones (Remastered),Suede,Dog Man Star (Remastered),1994-10-10,False,10hLkl5k0NjO7QAJvoVzIy,spotify:track:10hLkl5k0NjO7QAJvoVzIy,0.449,0.56,3,-8.907,1,0.0268,0.55,0.00011100000000000001,0.0536,0.35100000000000003,84.689,audio_features,290293,4
733,733,Cannonball,The Breeders,Last Splash,1993-08-30,False,11nv53N7ZnNTCgyl8yxvYd,spotify:track:11nv53N7ZnNTCgyl8yxvYd,0.506,0.7609999999999999,3,-9.765,1,0.0404,0.00938,0.782,0.298,0.745,112.51100000000001,audio_features,213693,4
734,734,Shiny Happy People,R.E.M.,Out Of Time (25th Anniversary Edition),1991-03-12,False,1v2zyAJrChw5JnfafSkwkJ,spotify:track:1v2zyAJrChw5JnfafSkwkJ,0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.62299999999999,audio_features,225787,4
735,735,Holes - Remastered,Mercury Rev,Deserter's Songs,1998,False,55mEIzlNXYiUXoYgx9S4PI,spotify:track:55mEIzlNXYiUXoYgx9S4PI,0.26,0.462,2,-7.611000000000001,1,0.0289,0.653,0.00025,0.107,0.0396,141.991,audio_features,356853,4
736,736,Black Hole Sun,Soundgarden,Superunknown,1994-01-01,False,7fURZRPkB2S70sYR1naKTK,spotify:track:7fURZRPkB2S70sYR1naKTK,0.361,0.728,6,-8.519,1,0.0368,0.000291,0.00011200000000000001,0.0701,0.155,105.76799999999999,audio_features,318000,4
737,737,The Riverboat Song,Ocean Colour Scene,Songs For The Front Row - The Best Of Ocean Colour Scene,2001-01-01,False,1oPg2EYKf2hbS7aDyE8j3S,spotify:track:1oPg2EYKf2hbS7aDyE8j3S,0.478,0.862,11,-5.513,0,0.0269,0.00942,1.28e-05,0.0756,0.608,106.295,audio_features,298640,3
738,738,Country House - 2012 Remaster,Blur,The Great Escape [Special Edition],1995-09-11,False,6L4fEE9awoUnSEy1bmQebb,spotify:track:6L4fEE9awoUnSEy1bmQebb,0.331,0.885,9,-6.606,1,0.0924,0.205,0.0,0.12300000000000001,0.589,175.294,audio_features,236960,4
739,739,Susan's House,Eels,Beautiful Freak,1996-01-01,False,6DJGcxLJlkK7egBtb8iu8o,spotify:track:6DJGcxLJlkK7egBtb8iu8o,0.736,0.439,3,-11.845,1,0.0396,0.222,0.218,0.31,0.43200000000000005,80.493,audio_features,223800,4
740,740,History - Remastered 2016,The Verve,A Northern Soul (2016 Remastered / Deluxe),1995,False,52p8lRbIrKYjzwDMXgBVFO,spotify:track:52p8lRbIrKYjzwDMXgBVFO,0.33799999999999997,0.638,2,-7.989,1,0.0332,0.105,0.0,0.102,0.113,133.99,audio_features,326093,4
741,741,Unfinished Sympathy,Massive Attack,Collected,2006-03-27,False,10CiC7n8xCJJpbNcBpHsXc,spotify:track:10CiC7n8xCJJpbNcBpHsXc,0.588,0.889,7,-5.608,1,0.0314,0.0142,0.133,0.514,0.698,114.399,audio_features,312293,4
742,742,Born Of Frustration,James,James: The Best Of,1998-01-01,False,7LbvpO06tNJzVpbbj96puU,spotify:track:7LbvpO06tNJzVpbbj96puU,0.522,0.93,10,-4.2410000000000005,1,0.0437,0.0356,1.04e-06,0.522,0.29100000000000004,111.01100000000001,audio_features,276600,4
743,743,Malibu,Hole,Celebrity Skin,1998-01-01,False,5bVOX6eyHsML2sB4aMlZEi,spotify:track:5bVOX6eyHsML2sB4aMlZEi,0.528,0.904,2,-5.854,1,0.0343,0.000833,0.0,0.174,0.6779999999999999,122.37100000000001,audio_features,230040,4
744,744,Range Life,Pavement,Crooked Rain Crooked Rain,1994,False,7BOw93TggSWAsHjZOiJojz,spotify:track:7BOw93TggSWAsHjZOiJojz,0.556,0.726,9,-9.408,1,0.0291,0.0389,1.86e-05,0.12,0.721,112.803,audio_features,294760,4
745,745,Yes - Full Version,McAlmont & Butler,The Sound Of McAlmont And Butler,1995-01-01,False,6joAGL5IuD66Qgcz049ObW,spotify:track:6joAGL5IuD66Qgcz049ObW,0.42200000000000004,0.7759999999999999,5,-7.127000000000001,1,0.0381,0.0244,0.0,0.14300000000000002,0.405,109.796,audio_features,293893,4
746,746,The Day We Caught The Train,Ocean Colour Scene,Songs For The Front Row - The Best Of Ocean Colour Scene,2001-01-01,False,5bWLIVKl5UrbQ2xEGfAXOK,spotify:track:5bWLIVKl5UrbQ2xEGfAXOK,0.521,0.727,2,-6.193,1,0.0388,0.0876,0.0,0.237,0.5660000000000001,88.98299999999999,audio_features,191640,4
747,747,Sit Down,James,Gold Mother,1990,False,3idthQ24V2aPRcthv7Aq5o,spotify:track:3idthQ24V2aPRcthv7Aq5o,0.561,0.706,9,-9.446,1,0.028999999999999998,0.00263,0.00125,0.122,0.569,126.07700000000001,audio_features,244867,4
748,748,One To Another,The Charlatans,Tellin' Stories,1997-04-21,False,5nvy5ir4RWTgI4hC8dnsQP,spotify:track:5nvy5ir4RWTgI4hC8dnsQP,0.445,0.887,10,-5.121,1,0.0463,0.000242,8.94e-05,0.456,0.332,102.441,audio_features,269840,4
749,749,Hit,The Sugarcubes,Stick Around for Joy,1991-02-18,False,08o1UvE9Jp18ZfGg5NiCnm,spotify:track:08o1UvE9Jp18ZfGg5NiCnm,0.541,0.877,0,-8.988,1,0.0372,0.0494,0.00126,0.129,0.934,108.37799999999999,audio_features,236827,4
750,750,Ladies and Gentlemen We Are Floating in Space,Spiritualized,Ladies & Gentlemen We Are Floating In Space,1997-06-16,False,7Bq0iyHYCOJ7lzRIC9fCDh,spotify:track:7Bq0iyHYCOJ7lzRIC9fCDh,0.37799999999999995,0.409,2,-11.468,1,0.0337,0.753,0.000528,0.23399999999999999,0.184,100.087,audio_features,234053,3
751,751,All I Need (feat. Beth Hirsch),Air,Moon Safari,1998-01-14,False,7jOM0KIKgIppqIEvEjixaj,spotify:track:7jOM0KIKgIppqIEvEjixaj,0.327,0.426,7,-11.575999999999999,0,0.027000000000000003,0.878,0.000997,0.18,0.16899999999999998,93.949,audio_features,268307,4
752,752,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,This Is My Truth Tell Me Yours,1998-09-14,False,2VmyLy2HQlkevZYboXHM5O,spotify:track:2VmyLy2HQlkevZYboXHM5O,0.222,0.81,0,-6.189,1,0.0399,0.000188,0.0181,0.084,0.266,96.302,audio_features,290960,4
753,753,It's A Shame About Ray,The Lemonheads,It's A Shame About Ray [Expanded Edition],1992-06-02,False,4AzgZff7Jp0zfKljrPWz15,spotify:track:4AzgZff7Jp0zfKljrPWz15,0.645,0.792,9,-8.671,1,0.0304,0.00164,0.000126,0.0799,0.705,131.388,audio_features,187040,4
754,754,Kelly's Heroes,Black Grape,It's Great When You're Straight ... Yeah,1995-01-01,True,0z9XPPcA8CC9vnEn4F83If,spotify:track:0z9XPPcA8CC9vnEn4F83If,0.631,0.9329999999999999,7,-5.152,1,0.0577,0.000532,0.0021,0.0843,0.8420000000000001,119.678,audio_features,262507,4
755,755,Birdhouse in Your Soul,They Might Be Giants,Flood,1990-01-02,False,6pmuu4qSz2WrtGkBjUfyuz,spotify:track:6pmuu4qSz2WrtGkBjUfyuz,0.61,0.8190000000000001,8,-8.323,1,0.0666,0.00381,7.92e-06,0.285,0.45399999999999996,100.057,audio_features,198920,4
756,756,Getting Away with It,Electronic,Get The Message - The Best Of Electronic,2006-09-18,False,4e23vKHDVQXHvoqzXiYqUm,spotify:track:4e23vKHDVQXHvoqzXiYqUm,0.607,0.7879999999999999,5,-6.736000000000001,1,0.0266,0.000526,0.000317,0.11199999999999999,0.6920000000000001,126.025,audio_features,316053,4
757,757,Losing My Religion,R.E.M.,Out Of Time,1991-03-12,False,4d9RTWdrFLVAGhdzvqxkwn,spotify:track:4d9RTWdrFLVAGhdzvqxkwn,0.7,0.6859999999999999,9,-10.338,0,0.0279,0.0943,1.93e-06,0.0847,0.815,125.412,audio_features,268933,4
758,758,Autumn Sweater,Yo La Tengo,I Can Hear The Heart Beating As One,1997-04-22,False,4R7kumtHnf5SsKyPYrVO5r,spotify:track:4R7kumtHnf5SsKyPYrVO5r,0.628,0.455,7,-12.436,1,0.0427,0.141,0.693,0.135,0.858,102.09,audio_features,318373,4
759,759,She Said,Longpigs,The Sun Is Often Out,1996-01-01,False,5J7l2wE9wxqod7xIP0jyAB,spotify:track:5J7l2wE9wxqod7xIP0jyAB,0.21,0.87,5,-5.985,1,0.0606,0.000147,0.000488,0.188,0.517,168.352,audio_features,264067,4
760,760,Last Stop: This Town,Eels,Electro-Shock Blues,1998,False,5tqDIPhoNziW5ew3u4gwdS,spotify:track:5tqDIPhoNziW5ew3u4gwdS,0.65,0.7290000000000001,4,-8.641,1,0.0434,0.37,0.544,0.32299999999999995,0.752,103.706,audio_features,207067,4
761,0,Last Bloom,Floating Points,Last Bloom,2019-08-28,False,00om2cgsHAwhdbpACwbAke,spotify:track:00om2cgsHAwhdbpACwbAke,0.711,0.6459999999999999,1,-11.706,1,0.0584,0.19699999999999998,0.894,0.0845,0.138,135.018,audio_features,353680,4
762,1,DO IT,KAYTRANADA,BUBBA,2019-12-13,False,73IdeGI8Gt1XxcaQ6vBsyD,spotify:track:73IdeGI8Gt1XxcaQ6vBsyD,0.765,0.858,1,-7.232,1,0.0486,0.0141,0.79,0.0934,0.19899999999999998,111.98299999999999,audio_features,132360,4
763,2,Yes I Need My Generator,Turnstile,Share A View,2020-01-07,False,4vFicRRBJFCC5UofT5sWAT,spotify:track:4vFicRRBJFCC5UofT5sWAT,0.706,0.7020000000000001,9,-9.192,0,0.0775,0.0984,0.0169,0.3,0.26,133.994,audio_features,308060,4
764,3,Radical,Amtrac,Radical,2020-01-03,False,7Le48y7wfWRq63dRAzVmWF,spotify:track:7Le48y7wfWRq63dRAzVmWF,0.652,0.7509999999999999,6,-8.327,0,0.0369,0.11199999999999999,0.5920000000000001,0.102,0.0399,122.024,audio_features,237978,4
765,4,Somewhere (feat. Octavian),The Blaze,Somewhere (feat. Octavian),2020-01-10,False,1Tzq2as6CZlNfwRoYXM5JK,spotify:track:1Tzq2as6CZlNfwRoYXM5JK,0.48,0.41700000000000004,1,-11.974,1,0.0482,0.273,0.127,0.111,0.0948,129.94799999999998,audio_features,215147,4
766,5,Luminous Spaces - Edit,Jon Hopkins,Luminous Spaces,2019-12-05,False,7nbLUoUimkbWVQqsZ1mkp8,spotify:track:7nbLUoUimkbWVQqsZ1mkp8,0.48700000000000004,0.564,8,-13.324000000000002,1,0.04,0.00389,0.882,0.10300000000000001,0.0637,123.00399999999999,audio_features,280587,4
